Mayad	mayad	may	yad	BOS	guid	ADJ
ti	ti	ti	ti	Nangala	lalaki	DET
lalaki	lalaki	lal	aki	ti	iti	NOUN
iti	iti	iti	iti	lalaki	prutas	PREP
prutas	prutas	pru	tas	iti	.	NOUN
.	.	.	.	prutas	EOS	PUNCT

Agdaldalus	agdaldalus	agd	lus	BOS	ti	VERB
ti	ti	ti	ti	Agdaldalus	babai	DET
babai	babai	bab	bai	ti	iti	NOUN
iti	iti	iti	iti	babai	kuarto	PREP
kuarto	kuarto	kua	rto	iti	.	NOUN
.	.	.	.	kuarto	EOS	PUNCT

Nagluto	nagluto	nag	uto	BOS	ti	VERB
ti	ti	ti	ti	Nagluto	nanang	DET
nanang	nanang	nan	ang	ti	iti	NOUN
iti	iti	iti	iti	nanang	kusina	PREP
kusina	kusina	kus	ina	iti	.	NOUN
.	.	.	.	kusina	EOS	PUNCT

Nagpatakder	nagpatakder	nagp	der	BOS	ti	VERB
ti	ti	ti	ti	Nagpatakder	estudyante	DET
estudyante	estudyante	est	nte	ti	iti	NOUN
iti	iti	iti	iti	estudyante	linya	PREP
linya	linya	lin	nya	iti	.	NOUN
.	.	.	.	linya	EOS	PUNCT

Agtalaw	agtalaw	agt	law	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agtalaw	annak	DET
annak	annak	ann	nak	dagiti	iti	NOUN
iti	iti	iti	iti	annak	danum	PREP
danum	danum	dan	num	iti	.	NOUN
.	.	.	.	danum	EOS	PUNCT

Nangted	nangted	nan	ted	BOS	ti	VERB
ti	ti	ti	ti	Nangted	manong	DET
manong	manong	man	ong	ti	iti	NOUN
iti	iti	iti	iti	manong	regalo	PREP
regalo	regalo	reg	alo	iti	.	NOUN
.	.	.	.	regalo	EOS	PUNCT

Agpintura	agpintura	agp	ura	BOS	ti	VERB
ti	ti	ti	ti	Agpintura	artist	DET
artist	artist	art	ist	ti	iti	NOUN
iti	iti	iti	iti	artist	canvas	PREP
canvas	canvas	can	vas	iti	.	NOUN
.	.	.	.	canvas	EOS	PUNCT

Nagsakay	nagsakay	nag	kay	BOS	ti	VERB
ti	ti	ti	ti	Nagsakay	tao	DET
tao	tao	tao	tao	ti	iti	NOUN
iti	iti	iti	iti	tao	bus	PREP
bus	bus	bus	bus	iti	.	NOUN
.	.	.	.	bus	EOS	PUNCT

Agkuykuyog	agkuykuyog	agk	yog	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agkuykuyog	tattao	DET
tattao	tattao	tat	tao	dagiti	iti	NOUN
iti	iti	iti	iti	tattao	dalan	PREP
dalan	dalan	dal	lan	iti	.	NOUN
.	.	.	.	dalan	EOS	PUNCT

Nanglukat	nanglukat	nan	kat	BOS	ti	VERB
ti	ti	ti	ti	Nanglukat	ubing	DET
ubing	ubing	ubi	ing	ti	iti	NOUN
iti	iti	iti	iti	ubing	ridaw	PREP
ridaw	ridaw	rid	daw	iti	.	NOUN
.	.	.	.	ridaw	EOS	PUNCT

Agsursurat	agsursurat	ags	rat	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agsursurat	estudiante	DET
estudiante	estudiante	est	nte	dagiti	iti	NOUN
iti	iti	iti	iti	estudiante	papel	PREP
papel	papel	pap	pel	iti	.	NOUN
.	.	.	.	papel	EOS	PUNCT

Nagmaneho	nagmaneho	nag	eho	BOS	ti	VERB
ti	ti	ti	ti	Nagmaneho	tatang	DET
tatang	tatang	tat	ang	ti	iti	NOUN
iti	iti	iti	iti	tatang	kalsada	PREP
kalsada	kalsada	kal	ada	iti	.	NOUN
.	.	.	.	kalsada	EOS	PUNCT

Agayam	agayam	aga	yam	BOS	ti	VERB
ti	ti	ti	ti	Agayam	bata	DET
bata	bata	bat	ata	ti	iti	NOUN
iti	iti	iti	iti	bata	parke	PREP
parke	parke	par	rke	iti	.	NOUN
.	.	.	.	parke	EOS	PUNCT

Nagbados	nagbados	nag	dos	BOS	ti	VERB
ti	ti	ti	ti	Nagbados	lakay	DET
lakay	lakay	lak	kay	ti	iti	NOUN
iti	iti	iti	iti	lakay	talon	PREP
talon	talon	tal	lon	iti	.	NOUN
.	.	.	.	talon	EOS	PUNCT

Nangala	nangala	nan	ala	BOS	ti	VERB
ti	ti	ti	ti	Nangala	manang	DET
manang	manang	man	ang	ti	iti	NOUN
iti	iti	iti	iti	manang	basket	PREP
basket	basket	bas	ket	iti	.	NOUN
.	.	.	.	basket	EOS	PUNCT

Agsagsagrap	agsagsagrap	ags	rap	BOS	ti	VERB
ti	ti	ti	ti	Agsagsagrap	karabasa	DET
karabasa	karabasa	kar	asa	ti	iti	NOUN
iti	iti	iti	iti	karabasa	garden	PREP
garden	garden	gar	den	iti	.	NOUN
.	.	.	.	garden	EOS	PUNCT

Nagsirib	nagsirib	nag	rib	BOS	ti	VERB
ti	ti	ti	ti	Nagsirib	mannalon	DET
mannalon	mannalon	man	lon	ti	iti	NOUN
iti	iti	iti	iti	mannalon	umaan	PREP
umaan	umaan	uma	aan	iti	.	NOUN
.	.	.	.	umaan	EOS	PUNCT

Nagturog	nagturog	nag	rog	BOS	ti	VERB
ti	ti	ti	ti	Nagturog	aso	DET
aso	aso	aso	aso	ti	iti	NOUN
iti	iti	iti	iti	aso	pagiddaan	PREP
pagiddaan	pagiddaan	pag	aan	iti	.	NOUN
.	.	.	.	pagiddaan	EOS	PUNCT

Agpaspasyar	agpaspasyar	agp	yar	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agpaspasyar	kakailian	DET
kakailian	kakailian	kak	ian	dagiti	iti	NOUN
iti	iti	iti	iti	kakailian	plaza	PREP
plaza	plaza	pla	aza	iti	.	NOUN
.	.	.	.	plaza	EOS	PUNCT

Nangibaga	nangibaga	nan	aga	BOS	ti	VERB
ti	ti	ti	ti	Nangibaga	mayor	DET
mayor	mayor	may	yor	ti	iti	NOUN
iti	iti	iti	iti	mayor	programa	PREP
programa	programa	pro	ama	iti	.	NOUN
.	.	.	.	programa	EOS	PUNCT

Agadal	agadal	aga	dal	BOS	ti	VERB
ti	ti	ti	ti	Agadal	kolehiyo	DET
kolehiyo	kolehiyo	kol	iyo	ti	iti	NOUN
iti	iti	iti	iti	kolehiyo	library	PREP
library	library	lib	ary	iti	.	NOUN
.	.	.	.	library	EOS	PUNCT

Nagtagtagainep	nagtagtagainep	nag	nep	BOS	ti	VERB
ti	ti	ti	ti	Nagtagtagainep	baket	DET
baket	baket	bak	ket	ti	iti	NOUN
iti	iti	iti	iti	baket	tugaw	PREP
tugaw	tugaw	tug	gaw	iti	.	NOUN
.	.	.	.	tugaw	EOS	PUNCT

Agpukpukaw	agpukpukaw	agp	kaw	BOS	ti	VERB
ti	ti	ti	ti	Agpukpukaw	manok	DET
manok	manok	man	nok	ti	iti	NOUN
iti	iti	iti	iti	manok	agsapa	PREP
agsapa	agsapa	ags	apa	iti	.	NOUN
.	.	.	.	agsapa	EOS	PUNCT

Nangisagana	nangisagana	nan	ana	BOS	ti	VERB
ti	ti	ti	ti	Nangisagana	chef	DET
chef	chef	che	hef	ti	iti	NOUN
iti	iti	iti	iti	chef	taraon	PREP
taraon	taraon	tar	aon	iti	.	NOUN
.	.	.	.	taraon	EOS	PUNCT

Agbibiag	agbibiag	agb	iag	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agbibiag	manmanok	DET
manmanok	manmanok	man	nok	dagiti	iti	NOUN
iti	iti	iti	iti	manmanok	korral	PREP
korral	korral	kor	ral	iti	.	NOUN
.	.	.	.	korral	EOS	PUNCT

Nagtrabaho	nagtrabaho	nag	aho	BOS	ti	VERB
ti	ti	ti	ti	Nagtrabaho	engineer	DET
engineer	engineer	eng	eer	ti	iti	NOUN
iti	iti	iti	iti	engineer	opisina	PREP
opisina	opisina	opi	ina	iti	.	NOUN
.	.	.	.	opisina	EOS	PUNCT

Agmulmula	agmulmula	agm	ula	BOS	ti	VERB
ti	ti	ti	ti	Agmulmula	agtutubo	DET
agtutubo	agtutubo	agt	ubo	ti	iti	NOUN
iti	iti	iti	iti	agtutubo	minuyongan	PREP
minuyongan	minuyongan	min	gan	iti	.	NOUN
.	.	.	.	minuyongan	EOS	PUNCT

Nagsaksakit	nagsaksakit	nag	kit	BOS	ti	VERB
ti	ti	ti	ti	Nagsaksakit	pasyente	DET
pasyente	pasyente	pas	nte	ti	iti	NOUN
iti	iti	iti	iti	pasyente	ospital	PREP
ospital	ospital	osp	tal	iti	.	NOUN
.	.	.	.	ospital	EOS	PUNCT

Agkakanta	agkakanta	agk	nta	BOS	ti	VERB
ti	ti	ti	ti	Agkakanta	koro	DET
koro	koro	kor	oro	ti	iti	NOUN
iti	iti	iti	iti	koro	simbaan	PREP
simbaan	simbaan	sim	aan	iti	.	NOUN
.	.	.	.	simbaan	EOS	PUNCT

Nangipastor	nangipastor	nan	tor	BOS	ti	VERB
ti	ti	ti	ti	Nangipastor	agpaspastor	DET
agpaspastor	agpaspastor	agp	tor	ti	iti	NOUN
iti	iti	iti	iti	agpaspastor	karnero	PREP
karnero	karnero	kar	ero	iti	.	NOUN
.	.	.	.	karnero	EOS	PUNCT

Agbasabasa	agbasabasa	agb	asa	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agbasabasa	lallaki	DET
lallaki	lallaki	lal	aki	dagiti	iti	NOUN
iti	iti	iti	iti	lallaki	dyaryo	PREP
dyaryo	dyaryo	dya	ryo	iti	.	NOUN
.	.	.	.	dyaryo	EOS	PUNCT

Nagtienda	nagtienda	nag	nda	BOS	ti	VERB
ti	ti	ti	ti	Nagtienda	baknang	DET
baknang	baknang	bak	ang	ti	iti	NOUN
iti	iti	iti	iti	baknang	merkado	PREP
merkado	merkado	mer	ado	iti	.	NOUN
.	.	.	.	merkado	EOS	PUNCT

Agdigos	agdigos	agd	gos	BOS	ti	VERB
ti	ti	ti	ti	Agdigos	sanggaladi	DET
sanggaladi	sanggaladi	san	adi	ti	iti	NOUN
iti	iti	iti	iti	sanggaladi	banio	PREP
banio	banio	ban	nio	iti	.	NOUN
.	.	.	.	banio	EOS	PUNCT

Nangisaruno	nangisaruno	nan	uno	BOS	ti	VERB
ti	ti	ti	ti	Nangisaruno	profesor	DET
profesor	profesor	pro	sor	ti	iti	NOUN
iti	iti	iti	iti	profesor	leksyon	PREP
leksyon	leksyon	lek	yon	iti	.	NOUN
.	.	.	.	leksyon	EOS	PUNCT

Agtugtugaw	agtugtugaw	agt	gaw	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agtugtugaw	bisita	DET
bisita	bisita	bis	ita	dagiti	iti	NOUN
iti	iti	iti	iti	bisita	sala	PREP
sala	sala	sal	ala	iti	.	NOUN
.	.	.	.	sala	EOS	PUNCT

Nagbukel	nagbukel	nag	kel	BOS	ti	VERB
ti	ti	ti	ti	Nagbukel	palay	DET
palay	palay	pal	lay	ti	iti	NOUN
iti	iti	iti	iti	palay	kalgaw	PREP
kalgaw	kalgaw	kal	gaw	iti	.	NOUN
.	.	.	.	kalgaw	EOS	PUNCT

Agmanmanok	agmanmanok	agm	nok	BOS	ti	VERB
ti	ti	ti	ti	Agmanmanok	barbero	DET
barbero	barbero	bar	ero	ti	iti	NOUN
iti	iti	iti	iti	barbero	sabong	PREP
sabong	sabong	sab	ong	iti	.	NOUN
.	.	.	.	sabong	EOS	PUNCT

Nangitakder	nangitakder	nan	der	BOS	ti	VERB
ti	ti	ti	ti	Nangitakder	arkitekto	DET
arkitekto	arkitekto	ark	kto	ti	iti	NOUN
iti	iti	iti	iti	arkitekto	balay	PREP
balay	balay	bal	lay	iti	.	NOUN
.	.	.	.	balay	EOS	PUNCT

Agpangpangruna	agpangpangruna	agp	una	BOS	ti	VERB
ti	ti	ti	ti	Agpangpangruna	kapitan	DET
kapitan	kapitan	kap	tan	ti	iti	NOUN
iti	iti	iti	iti	kapitan	gimong	PREP
gimong	gimong	gim	ong	iti	.	NOUN
.	.	.	.	gimong	EOS	PUNCT

Naglaba	naglaba	nag	aba	BOS	ti	VERB
ti	ti	ti	ti	Naglaba	balasang	DET
balasang	balasang	bal	ang	ti	iti	NOUN
iti	iti	iti	iti	balasang	waig	PREP
waig	waig	wai	aig	iti	.	NOUN
.	.	.	.	waig	EOS	PUNCT

Agladladingit	agladladingit	agl	git	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agladladingit	babbai	DET
babbai	babbai	bab	bai	dagiti	iti	NOUN
iti	iti	iti	iti	babbai	libing	PREP
libing	libing	lib	ing	iti	.	NOUN
.	.	.	.	libing	EOS	PUNCT

Nangpatay	nangpatay	nan	tay	BOS	ti	VERB
ti	ti	ti	ti	Nangpatay	mangngilaw	DET
mangngilaw	mangngilaw	man	law	ti	iti	NOUN
iti	iti	iti	iti	mangngilaw	baboy	PREP
baboy	baboy	bab	boy	iti	.	NOUN
.	.	.	.	baboy	EOS	PUNCT

Agkurakuratan	agkurakuratan	agk	tan	BOS	ti	VERB
ti	ti	ti	ti	Agkurakuratan	doktor	DET
doktor	doktor	dok	tor	ti	iti	NOUN
iti	iti	iti	iti	doktor	reseta	PREP
reseta	reseta	res	eta	iti	.	NOUN
.	.	.	.	reseta	EOS	PUNCT

Nagpannakkel	nagpannakkel	nag	kel	BOS	ti	VERB
ti	ti	ti	ti	Nagpannakkel	trigo	DET
trigo	trigo	tri	igo	ti	iti	NOUN
iti	iti	iti	iti	trigo	patang	PREP
patang	patang	pat	ang	iti	.	NOUN
.	.	.	.	patang	EOS	PUNCT

Agbakbakasion	agbakbakasion	agb	ion	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agbakbakasion	pamilia	DET
pamilia	pamilia	pam	lia	dagiti	iti	NOUN
iti	iti	iti	iti	pamilia	beach	PREP
beach	beach	bea	ach	iti	.	NOUN
.	.	.	.	beach	EOS	PUNCT

Nangiyakar	nangiyakar	nan	kar	BOS	ti	VERB
ti	ti	ti	ti	Nangiyakar	trak	DET
trak	trak	tra	rak	ti	iti	NOUN
iti	iti	iti	iti	trak	bunga	PREP
bunga	bunga	bun	nga	iti	.	NOUN
.	.	.	.	bunga	EOS	PUNCT

Agtutudtud	agtutudtud	agt	tud	BOS	ti	VERB
ti	ti	ti	ti	Agtutudtud	ubing	DET
ubing	ubing	ubi	ing	ti	iti	NOUN
iti	iti	iti	iti	ubing	kayo	PREP
kayo	kayo	kay	ayo	iti	.	NOUN
.	.	.	.	kayo	EOS	PUNCT

Nagawit	nagawit	nag	wit	BOS	ti	VERB
ti	ti	ti	ti	Nagawit	mangngalap	DET
mangngalap	mangngalap	man	lap	ti	iti	NOUN
iti	iti	iti	iti	mangngalap	karayan	PREP
karayan	karayan	kar	yan	iti	.	NOUN
.	.	.	.	karayan	EOS	PUNCT

Agririnnawa	agririnnawa	agr	nwa	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agririnnawa	agdadama	DET
agdadama	agdadama	agd	ama	dagiti	iti	NOUN
iti	iti	iti	iti	agdadama	bantay	PREP
bantay	bantay	ban	tay	iti	.	NOUN
.	.	.	.	bantay	EOS	PUNCT

Nangited	nangited	nan	ted	BOS	ti	VERB
ti	ti	ti	ti	Nangited	tiya	DET
tiya	tiya	tiy	iya	ti	iti	NOUN
iti	iti	iti	iti	tiya	duldul	PREP
duldul	duldul	dul	dul	iti	.	NOUN
.	.	.	.	duldul	EOS	PUNCT

Agdungdungor	agdungdungor	agd	gor	BOS	ti	VERB
ti	ti	ti	ti	Agdungdungor	gurruod	DET
gurruod	gurruod	gur	uod	ti	iti	NOUN
iti	iti	iti	iti	gurruod	rabii	PREP
rabii	rabii	rab	bii	iti	.	NOUN
.	.	.	.	rabii	EOS	PUNCT

Nagkakamang	nagkakamang	nag	ang	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Nagkakamang	soldado	DET
soldado	soldado	sol	ado	dagiti	iti	NOUN
iti	iti	iti	iti	soldado	kampo	PREP
kampo	kampo	kam	mpo	iti	.	NOUN
.	.	.	.	kampo	EOS	PUNCT

Nangidaulo	nangidaulo	nan	ulo	BOS	ti	VERB
ti	ti	ti	ti	Nangidaulo	heneral	DET
heneral	heneral	hen	ral	ti	iti	NOUN
iti	iti	iti	iti	heneral	armada	PREP
armada	armada	arm	ada	iti	.	NOUN
.	.	.	.	armada	EOS	PUNCT

Napintas	napintas	nap	tas	BOS	ti	ADJ
ti	ti	ti	ti	Napintas	babai	DET
babai	babai	bab	bai	ti	.	NOUN
.	.	.	.	babai	EOS	PUNCT

Nagsurat	nagsurat	nag	rat	BOS	ni	VERB
ni	ni	ni	ni	Nagsurat	Juan	PREP
Juan	juan	jua	uan	ni	iti	PROPN
iti	iti	iti	iti	Juan	libro	PREP
libro	libro	lib	bro	iti	.	NOUN
.	.	.	.	libro	EOS	PUNCT

Napan	napan	nap	pan	BOS	ti	VERB
ti	ti	ti	ti	Napan	ubing	DET
ubing	ubing	ubi	ing	ti	idiay	NOUN
idiay	idiay	idi	iay	ubing	eskuelaan	ADV
eskuelaan	eskuelaan	esk	aan	idiay	.	NOUN
.	.	.	.	eskuelaan	EOS	PUNCT

Dakkel	dakkel	dak	kel	BOS	ti	ADJ
ti	ti	ti	ti	Dakkel	balay	DET
balay	balay	bal	lay	ti	.	NOUN
.	.	.	.	balay	EOS	PUNCT

Immay	immay	imm	may	BOS	ti	VERB
ti	ti	ti	ti	Immay	mannalon	DET
mannalon	mannalon	man	lon	ti	ita	NOUN
ita	ita	ita	ita	mannalon	nga	ADV
nga	nga	nga	nga	ita	aldaw	PART
aldaw	aldaw	ald	daw	nga	.	NOUN
.	.	.	.	aldaw	EOS	PUNCT

Nataengan	nataengan	nat	gan	BOS	dagiti	ADJ
dagiti	dagiti	dag	iti	Nataengan	estudyante	DET
estudyante	estudyante	est	nte	dagiti	.	NOUN
.	.	.	.	estudyante	EOS	PUNCT

Kinnan	kinnan	kin	nan	BOS	ni	VERB
ni	ni	ni	ni	Kinnan	Maria	PREP
Maria	maria	mar	ria	ni	ti	PROPN
ti	ti	ti	ti	Maria	mansanas	DET
mansanas	mansanas	man	nas	ti	.	NOUN
.	.	.	.	mansanas	EOS	PUNCT

Agsurat	agsurat	ags	rat	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Agsurat	agtutubo	DET
agtutubo	agtutubo	agt	ubo	dagiti	iti	NOUN
iti	iti	iti	iti	agtutubo	klase	PREP
klase	klase	kla	ase	iti	inton	NOUN
inton	inton	int	ton	klase	aldaw	ADV
aldaw	aldaw	ald	daw	inton	.	NOUN
.	.	.	.	aldaw	EOS	PUNCT

Nasayaat	nasayaat	nas	aat	BOS	ti	ADJ
ti	ti	ti	ti	Nasayaat	tiempo	DET
tiempo	tiempo	tie	mpo	ti	ita	NOUN
ita	ita	ita	ita	tiempo	.	ADV
.	.	.	.	ita	EOS	PUNCT

Nagawid	nagawid	nag	wid	BOS	ti	VERB
ti	ti	ti	ti	Nagawid	lalaki	DET
lalaki	lalaki	lal	aki	ti	manipud	NOUN
manipud	manipud	man	pud	lalaki	iti	PREP
iti	iti	iti	iti	manipud	trabaho	PREP
trabaho	trabaho	tra	aho	iti	.	NOUN
.	.	.	.	trabaho	EOS	PUNCT

Bassit	bassit	bas	sit	BOS	ti	ADJ
ti	ti	ti	ti	Bassit	bunga	DET
bunga	bunga	bun	nga	ti	ti	NOUN
ti	ti	ti	ti	bunga	kayo	DET
kayo	kayo	kay	ayo	ti	.	NOUN
.	.	.	.	kayo	EOS	PUNCT

Intedna	intedna	int	dna	BOS	ti	VERB
ti	ti	ti	ti	Intedna	libro	DET
libro	libro	lib	bro	ti	kenni	NOUN
kenni	kenni	ken	nni	libro	Pedro	PREP
Pedro	pedro	ped	dro	kenni	.	PROPN
.	.	.	.	Pedro	EOS	PUNCT

Naimas	naimas	nai	mas	BOS	ti	ADJ
ti	ti	ti	ti	Naimas	taraon	DET
taraon	taraon	tar	aon	ti	nga	NOUN
nga	nga	nga	nga	taraon	inluto	PART
inluto	inluto	inl	uto	nga	ni	VERB
ni	ni	ni	ni	inluto	nanang	PREP
nanang	nanang	nan	ang	ni	.	NOUN
.	.	.	.	nanang	EOS	PUNCT

Nagbasa	nagbasa	nag	asa	BOS	ken	VERB
ken	ken	ken	ken	Nagbasa	nagsurat	CCONJ
nagsurat	nagsurat	nag	rat	ken	ti	VERB
ti	ti	ti	ti	nagsurat	ubing	DET
ubing	ubing	ubi	ing	ti	.	NOUN
.	.	.	.	ubing	EOS	PUNCT

Napintas	napintas	nap	tas	BOS	unay	ADJ
unay	unay	una	nay	Napintas	ti	ADV
ti	ti	ti	ti	unay	simbaan	DET
simbaan	simbaan	sim	aan	ti	.	NOUN
.	.	.	.	simbaan	EOS	PUNCT

Adda	adda	add	dda	BOS	ti	VERB
ti	ti	ti	ti	Adda	aso	DET
aso	aso	aso	aso	ti	iti	NOUN
iti	iti	iti	iti	aso	uneg	PREP
uneg	uneg	une	neg	iti	ti	NOUN
ti	ti	ti	ti	uneg	balay	DET
balay	balay	bal	lay	ti	.	NOUN
.	.	.	.	balay	EOS	PUNCT

Kayatko	kayatko	kay	tko	BOS	nga	VERB
nga	nga	nga	nga	Kayatko	agbasa	PART
agbasa	agbasa	agb	asa	nga	.	VERB
.	.	.	.	agbasa	EOS	PUNCT

Simmangpet	simmangpet	sim	pet	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Simmangpet	bisita	DET
bisita	bisita	bis	ita	dagiti	idi	NOUN
idi	idi	idi	idi	bisita	rabii	ADV
rabii	rabii	rab	bii	idi	.	NOUN
.	.	.	.	rabii	EOS	PUNCT

Narigat	narigat	nar	gat	BOS	ti	ADJ
ti	ti	ti	ti	Narigat	problema	DET
problema	problema	pro	ema	ti	daytoy	NOUN
daytoy	daytoy	day	toy	problema	.	PRON
.	.	.	.	daytoy	EOS	PUNCT

Agkankanta	agkankanta	agk	nta	BOS	ken	VERB
ken	ken	ken	ken	Agkankanta	agsala	CCONJ
agsala	agsala	ags	ala	ken	dagiti	VERB
dagiti	dagiti	dag	iti	agsala	ubbing	DET
ubbing	ubbing	ubb	ing	dagiti	.	NOUN
.	.	.	.	ubbing	EOS	PUNCT

Nakita	nakita	nak	ita	BOS	ni	VERB
ni	ni	ni	ni	Nakita	Rosa	PREP
Rosa	rosa	ros	osa	ni	ti	PROPN
ti	ti	ti	ti	Rosa	billit	DET
billit	billit	bil	lit	ti	iti	NOUN
iti	iti	iti	iti	billit	kayo	PREP
kayo	kayo	kay	ayo	iti	.	NOUN
.	.	.	.	kayo	EOS	PUNCT

Nalaka	nalaka	nal	aka	BOS	ti	ADJ
ti	ti	ti	ti	Nalaka	test	DET
test	test	tes	est	ti	para	NOUN
para	para	par	ara	test	kadagiti	PREP
kadagiti	kadagiti	kad	iti	para	estudiante	DET
estudiante	estudiante	est	nte	kadagiti	.	NOUN
.	.	.	.	estudiante	EOS	PUNCT

Agturog	agturog	agt	rog	BOS	itan	VERB
itan	itan	ita	tan	Agturog	ti	ADV
ti	ti	ti	ti	itan	ubing	DET
ubing	ubing	ubi	ing	ti	.	NOUN
.	.	.	.	ubing	EOS	PUNCT

Nalaing	nalaing	nal	ing	BOS	ti	ADJ
ti	ti	ti	ti	Nalaing	doktor	DET
doktor	doktor	dok	tor	ti	a	NOUN
a	a	a	a	doktor	nangagas	PART
nangagas	nangagas	nan	gas	a	kaniak	VERB
kaniak	kaniak	kan	iak	nangagas	.	PRON
.	.	.	.	kaniak	EOS	PUNCT

Napan	napan	nap	pan	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Napan	lallaki	DET
lallaki	lallaki	lal	aki	dagiti	idiay	NOUN
idiay	idiay	idi	iay	lallaki	talon	ADV
talon	talon	tal	lon	idiay	tapno	NOUN
tapno	tapno	tap	pno	talon	agmula	SCONJ
agmula	agmula	agm	ula	tapno	.	VERB
.	.	.	.	agmula	EOS	PUNCT

Nakaay	nakaay	nak	kay	BOS	iti	VERB
iti	iti	iti	iti	Nakaay	lamisaan	PREP
lamisaan	lamisaan	lam	aan	iti	ti	NOUN
ti	ti	ti	ti	lamisaan	taraon	DET
taraon	taraon	tar	aon	ti	.	NOUN
.	.	.	.	taraon	EOS	PUNCT

Nagturong	nagturong	nag	ong	BOS	ti	VERB
ti	ti	ti	ti	Nagturong	trak	DET
trak	trak	tra	rak	ti	idiay	NOUN
idiay	idiay	idi	iay	trak	abagatan	ADV
abagatan	abagatan	aba	tan	idiay	.	NOUN
.	.	.	.	abagatan	EOS	PUNCT

Napigsa	napigsa	nap	gsa	BOS	ti	ADJ
ti	ti	ti	ti	Napigsa	angin	DET
angin	angin	ang	gin	ti	idi	NOUN
idi	idi	idi	idi	angin	kalman	ADV
kalman	kalman	kal	man	idi	.	NOUN
.	.	.	.	kalman	EOS	PUNCT

Inluto	inluto	inl	uto	BOS	ti	VERB
ti	ti	ti	ti	Inluto	nanang	DET
nanang	nanang	nan	ang	ti	ti	NOUN
ti	ti	ti	ti	nanang	dinengdeng	DET
dinengdeng	dinengdeng	din	eng	ti	para	NOUN
para	para	par	ara	dinengdeng	iti	PREP
iti	iti	iti	iti	para	pamilya	PREP
pamilya	pamilya	pam	lya	iti	.	NOUN
.	.	.	.	pamilya	EOS	PUNCT

Awan	awan	awa	wan	BOS	ti	VERB
ti	ti	ti	ti	Awan	kuarta	DET
kuarta	kuarta	kua	rta	ti	ti	NOUN
ti	ti	ti	ti	kuarta	agtutubo	DET
agtutubo	agtutubo	agt	ubo	ti	.	NOUN
.	.	.	.	agtutubo	EOS	PUNCT

Naimas	naimas	nai	mas	BOS	ken	ADJ
ken	ken	ken	ken	Naimas	naalsem	CCONJ
naalsem	naalsem	naa	sem	ken	ti	ADJ
ti	ti	ti	ti	naalsem	bungbunga	DET
bungbunga	bungbunga	bun	nga	ti	.	NOUN
.	.	.	.	bungbunga	EOS	PUNCT

Nakitkita	nakitkita	nak	ita	BOS	ko	VERB
ko	ko	ko	ko	Nakitkita	dagiti	PRON
dagiti	dagiti	dag	iti	ko	manok	DET
manok	manok	man	nok	dagiti	iti	NOUN
iti	iti	iti	iti	manok	korral	PREP
korral	korral	kor	ral	iti	.	NOUN
.	.	.	.	korral	EOS	PUNCT

Nalawa	nalawa	nal	awa	BOS	ti	ADJ
ti	ti	ti	ti	Nalawa	dalan	DET
dalan	dalan	dal	lan	ti	nga	NOUN
nga	nga	nga	nga	dalan	mapan	PART
mapan	mapan	map	pan	nga	iti	VERB
iti	iti	iti	iti	mapan	ili	PREP
ili	ili	ili	ili	iti	.	NOUN
.	.	.	.	ili	EOS	PUNCT

Simmangbay	simmangbay	sim	bay	BOS	ti	VERB
ti	ti	ti	ti	Simmangbay	maestro	DET
maestro	maestro	mae	tro	ti	gapu	NOUN
gapu	gapu	gap	apu	maestro	ta	SCONJ
ta	ta	ta	ta	gapu	masakit	SCONJ
masakit	masakit	mas	kit	ta	.	ADJ
.	.	.	.	masakit	EOS	PUNCT

Nagdaliasat	nagdaliasat	nag	sat	BOS	dagiti	VERB
dagiti	dagiti	dag	iti	Nagdaliasat	ubbing	DET
ubbing	ubbing	ubb	ing	dagiti	gapu	NOUN
gapu	gapu	gap	apu	ubbing	iti	SCONJ
iti	iti	iti	iti	gapu	tudo	PREP
tudo	tudo	tud	udo	iti	.	NOUN
.	.	.	.	tudo	EOS	PUNCT

Nakatulong	nakatulong	nak	ong	BOS	ti	VERB
ti	ti	ti	ti	Nakatulong	kakailian	DET
kakailian	kakailian	kak	ian	ti	iti	NOUN
iti	iti	iti	iti	kakailian	panagtrabaho	PREP
panagtrabaho	panagtrabaho	pan	aho	iti	.	NOUN
.	.	.	.	panagtrabaho	EOS	PUNCT

